"Taxa","Country","Latrine_Number","Depth","OTUs"
"Acidobacteria_Gp10","V","6","3",0
"Acidobacteria_Gp14","V","6","3",0
"Acidobacteria_Gp16","V","6","3",0
"Acidobacteria_Gp17","V","6","3",0
"Acidobacteria_Gp18","V","6","3",0
"Acidobacteria_Gp21","V","6","3",0
"Acidobacteria_Gp22","V","6","3",0
"Acidobacteria_Gp3","V","6","3",11
"Acidobacteria_Gp4","V","6","3",1
"Acidobacteria_Gp5","V","6","3",0
"Acidobacteria_Gp6","V","6","3",8
"Acidobacteria_Gp7","V","6","3",0
"Acidobacteria_Gp9","V","6","3",0
"Actinobacteria","V","6","3",2280
"Alphaproteobacteria","V","6","3",589
"Anaerolineae","V","6","3",0
"Bacilli","V","6","3",78
"Bacteroidia","V","6","3",134
"Betaproteobacteria","V","6","3",140
"Caldilineae","V","6","3",24
"Chlamydiae","V","6","3",0
"Chloroflexi","V","6","3",0
"Chrysiogenetes","V","6","3",0
"Clostridia","V","6","3",1432
"Cyanobacteria","V","6","3",1
"Dehalococcoidetes","V","6","3",0
"Deinococci","V","6","3",292
"Deltaproteobacteria","V","6","3",74
"Epsilonproteobacteria","V","6","3",0
"Erysipelotrichi","V","6","3",76
"Fibrobacteria","V","6","3",0
"Flavobacteria","V","6","3",526
"Fusobacteria","V","6","3",0
"Gammaproteobacteria","V","6","3",1346
"Gemmatimonadetes","V","6","3",2
"Holophagae","V","6","3",0
"Lentisphaeria","V","6","3",0
"Methanobacteria","V","6","3",0
"Methanomicrobia","V","6","3",0
"Mollicutes","V","6","3",38
"Nitrospira","V","6","3",0
"Opitutae","V","6","3",7
"Planctomycetacia","V","6","3",18
"Sphingobacteria","V","6","3",321
"Spirochaetes","V","6","3",11
"Subdivision3","V","6","3",0
"Synergistia","V","6","3",2
"Thermomicrobia","V","6","3",78
"Thermoplasmata","V","6","3",0
"Thermotogae","V","6","3",0
"Unknown","V","6","3",527
"Acidobacteria_Gp1","V","7","1",0
"Acidobacteria_Gp10","V","7","1",0
"Acidobacteria_Gp14","V","7","1",0
"Acidobacteria_Gp16","V","7","1",0
"Acidobacteria_Gp17","V","7","1",0
"Acidobacteria_Gp18","V","7","1",0
"Acidobacteria_Gp21","V","7","1",0
"Acidobacteria_Gp22","V","7","1",0
"Acidobacteria_Gp3","V","7","1",0
"Acidobacteria_Gp4","V","7","1",0
"Acidobacteria_Gp5","V","7","1",0
"Acidobacteria_Gp6","V","7","1",0
"Acidobacteria_Gp7","V","7","1",0
"Acidobacteria_Gp9","V","7","1",0
"Actinobacteria","V","7","1",376
"Alphaproteobacteria","V","7","1",90
"Anaerolineae","V","7","1",0
"Bacilli","V","7","1",157
"Bacteroidia","V","7","1",2231
"Betaproteobacteria","V","7","1",70
"Caldilineae","V","7","1",0
"Chlamydiae","V","7","1",0
"Chloroflexi","V","7","1",0
"Chrysiogenetes","V","7","1",0
"Clostridia","V","7","1",4213
"Cyanobacteria","V","7","1",1
"Dehalococcoidetes","V","7","1",0
"Deinococci","V","7","1",51
"Deltaproteobacteria","V","7","1",1
"Epsilonproteobacteria","V","7","1",0
"Erysipelotrichi","V","7","1",20
"Fibrobacteria","V","7","1",0
"Flavobacteria","V","7","1",257
"Fusobacteria","V","7","1",92
"Gammaproteobacteria","V","7","1",316
"Gemmatimonadetes","V","7","1",0
"Holophagae","V","7","1",0
"Lentisphaeria","V","7","1",0
"Methanobacteria","V","7","1",0
"Methanomicrobia","V","7","1",0
"Mollicutes","V","7","1",2
"Nitrospira","V","7","1",0
"Opitutae","V","7","1",0
"Planctomycetacia","V","7","1",0
"Sphingobacteria","V","7","1",297
"Spirochaetes","V","7","1",0
"Subdivision3","V","7","1",0
"Synergistia","V","7","1",0
"Thermomicrobia","V","7","1",25
"Thermoplasmata","V","7","1",0
"Thermotogae","V","7","1",0
"Unknown","V","7","1",50
"Acidobacteria_Gp1","V","7","2",1
"Acidobacteria_Gp10","V","7","2",1
"Acidobacteria_Gp14","V","7","2",0
"Acidobacteria_Gp16","V","7","2",0
"Acidobacteria_Gp17","V","7","2",0
"Acidobacteria_Gp18","V","7","2",0
"Acidobacteria_Gp21","V","7","2",1
"Acidobacteria_Gp22","V","7","2",0
"Acidobacteria_Gp3","V","7","2",1
"Acidobacteria_Gp4","V","7","2",0
"Acidobacteria_Gp5","V","7","2",0
"Acidobacteria_Gp6","V","7","2",13
"Acidobacteria_Gp7","V","7","2",0
"Acidobacteria_Gp9","V","7","2",0
"Actinobacteria","V","7","2",1005
"Alphaproteobacteria","V","7","2",632
"Anaerolineae","V","7","2",1
"Bacilli","V","7","2",315
"Bacteroidia","V","7","2",141
"Betaproteobacteria","V","7","2",147
"Caldilineae","V","7","2",95
"Chlamydiae","V","7","2",0
"Chloroflexi","V","7","2",0
"Chrysiogenetes","V","7","2",0
"Clostridia","V","7","2",717
"Cyanobacteria","V","7","2",3
"Dehalococcoidetes","V","7","2",0
"Deinococci","V","7","2",197
"Deltaproteobacteria","V","7","2",58
"Epsilonproteobacteria","V","7","2",0
"Erysipelotrichi","V","7","2",18
"Fibrobacteria","V","7","2",0
"Flavobacteria","V","7","2",1320
"Fusobacteria","V","7","2",1
"Gammaproteobacteria","V","7","2",1154
"Gemmatimonadetes","V","7","2",1
"Holophagae","V","7","2",0
"Lentisphaeria","V","7","2",0
"Methanobacteria","V","7","2",0
"Methanomicrobia","V","7","2",0
"Mollicutes","V","7","2",8
"Nitrospira","V","7","2",1
"Opitutae","V","7","2",18
"Planctomycetacia","V","7","2",45
"Sphingobacteria","V","7","2",506
"Spirochaetes","V","7","2",4
"Subdivision3","V","7","2",0
"Synergistia","V","7","2",0
"Thermomicrobia","V","7","2",64
"Thermoplasmata","V","7","2",0
"Thermotogae","V","7","2",0
"Unknown","V","7","2",696
"Acidobacteria_Gp1","V","7","3",7
"Acidobacteria_Gp10","V","7","3",9
"Acidobacteria_Gp14","V","7","3",1
"Acidobacteria_Gp16","V","7","3",0
"Acidobacteria_Gp17","V","7","3",0
"Acidobacteria_Gp18","V","7","3",1
"Acidobacteria_Gp21","V","7","3",3
"Acidobacteria_Gp22","V","7","3",4
"Acidobacteria_Gp3","V","7","3",68
"Acidobacteria_Gp4","V","7","3",8
"Acidobacteria_Gp5","V","7","3",8
"Acidobacteria_Gp6","V","7","3",42
"Acidobacteria_Gp7","V","7","3",0
"Acidobacteria_Gp9","V","7","3",0
"Actinobacteria","V","7","3",337
"Alphaproteobacteria","V","7","3",510
"Anaerolineae","V","7","3",223
"Bacilli","V","7","3",161
"Bacteroidia","V","7","3",166
"Betaproteobacteria","V","7","3",600
"Caldilineae","V","7","3",60
"Chlamydiae","V","7","3",0
"Chloroflexi","V","7","3",0
"Chrysiogenetes","V","7","3",0
"Clostridia","V","7","3",3134
"Cyanobacteria","V","7","3",0
"Dehalococcoidetes","V","7","3",2
"Deinococci","V","7","3",81
"Deltaproteobacteria","V","7","3",178
"Epsilonproteobacteria","V","7","3",0
"Erysipelotrichi","V","7","3",81
"Fibrobacteria","V","7","3",0
"Flavobacteria","V","7","3",198
"Fusobacteria","V","7","3",16
"Gammaproteobacteria","V","7","3",406
"Gemmatimonadetes","V","7","3",30
"Holophagae","V","7","3",2
"Lentisphaeria","V","7","3",0
"Methanobacteria","V","7","3",0
"Methanomicrobia","V","7","3",0
"Mollicutes","V","7","3",1
"Nitrospira","V","7","3",33
"Opitutae","V","7","3",4
"Planctomycetacia","V","7","3",52
"Sphingobacteria","V","7","3",512
"Spirochaetes","V","7","3",4
"Subdivision3","V","7","3",0
"Synergistia","V","7","3",2
"Thermomicrobia","V","7","3",54
"Thermoplasmata","V","7","3",0
"Thermotogae","V","7","3",0
"Unknown","V","7","3",1170
"Acidobacteria_Gp1","V","8","2",0
"Acidobacteria_Gp10","V","8","2",0
"Acidobacteria_Gp14","V","8","2",0
"Acidobacteria_Gp16","V","8","2",0
"Acidobacteria_Gp17","V","8","2",0
"Acidobacteria_Gp18","V","8","2",0
"Acidobacteria_Gp21","V","8","2",0
"Acidobacteria_Gp22","V","8","2",0
"Acidobacteria_Gp3","V","8","2",0
"Acidobacteria_Gp4","V","8","2",0
"Acidobacteria_Gp5","V","8","2",0
"Acidobacteria_Gp6","V","8","2",1
"Acidobacteria_Gp7","V","8","2",0
"Acidobacteria_Gp9","V","8","2",0
"Actinobacteria","V","8","2",675
"Alphaproteobacteria","V","8","2",1000
"Anaerolineae","V","8","2",0
"Bacilli","V","8","2",53
"Bacteroidia","V","8","2",1346
"Betaproteobacteria","V","8","2",150
"Caldilineae","V","8","2",31
"Chlamydiae","V","8","2",0
"Chloroflexi","V","8","2",0
"Chrysiogenetes","V","8","2",0
"Clostridia","V","8","2",3084
"Cyanobacteria","V","8","2",0
"Dehalococcoidetes","V","8","2",0
"Deinococci","V","8","2",1102
"Deltaproteobacteria","V","8","2",121
"Epsilonproteobacteria","V","8","2",0
"Erysipelotrichi","V","8","2",172
"Fibrobacteria","V","8","2",0
"Flavobacteria","V","8","2",2003
"Fusobacteria","V","8","2",0
"Gammaproteobacteria","V","8","2",1163
"Gemmatimonadetes","V","8","2",0
"Holophagae","V","8","2",0
"Lentisphaeria","V","8","2",0
"Methanobacteria","V","8","2",0
"Methanomicrobia","V","8","2",0
"Mollicutes","V","8","2",30
"Nitrospira","V","8","2",0
"Opitutae","V","8","2",16
"Planctomycetacia","V","8","2",18
"Sphingobacteria","V","8","2",466
"Spirochaetes","V","8","2",2
"Subdivision3","V","8","2",0
"Synergistia","V","8","2",0
"Thermomicrobia","V","8","2",71
"Thermoplasmata","V","8","2",0
"Thermotogae","V","8","2",0
"Unknown","V","8","2",792
"Acidobacteria_Gp1","V","9","1",0
"Acidobacteria_Gp10","V","9","1",0
"Acidobacteria_Gp14","V","9","1",0
"Acidobacteria_Gp16","V","9","1",0
"Acidobacteria_Gp17","V","9","1",0
"Acidobacteria_Gp18","V","9","1",0
"Acidobacteria_Gp21","V","9","1",0
"Acidobacteria_Gp22","V","9","1",0
"Acidobacteria_Gp3","V","9","1",0
"Acidobacteria_Gp4","V","9","1",0
"Acidobacteria_Gp5","V","9","1",0
"Acidobacteria_Gp6","V","9","1",0
"Acidobacteria_Gp7","V","9","1",0
"Acidobacteria_Gp9","V","9","1",0
"Actinobacteria","V","9","1",84
"Alphaproteobacteria","V","9","1",27
"Anaerolineae","V","9","1",0
"Bacilli","V","9","1",76
"Bacteroidia","V","9","1",3582
"Betaproteobacteria","V","9","1",7
"Caldilineae","V","9","1",0
"Chlamydiae","V","9","1",0
"Chloroflexi","V","9","1",0
"Chrysiogenetes","V","9","1",0
"Clostridia","V","9","1",2356
"Cyanobacteria","V","9","1",0
"Dehalococcoidetes","V","9","1",0
"Deinococci","V","9","1",9
"Deltaproteobacteria","V","9","1",1
"Epsilonproteobacteria","V","9","1",1
"Erysipelotrichi","V","9","1",23
"Fibrobacteria","V","9","1",1
"Flavobacteria","V","9","1",122
"Fusobacteria","V","9","1",3
"Gammaproteobacteria","V","9","1",69
"Gemmatimonadetes","V","9","1",0
"Holophagae","V","9","1",0
"Lentisphaeria","V","9","1",2
"Methanobacteria","V","9","1",0
"Methanomicrobia","V","9","1",0
"Mollicutes","V","9","1",11
"Nitrospira","V","9","1",0
"Opitutae","V","9","1",1
"Planctomycetacia","V","9","1",0
"Sphingobacteria","V","9","1",19
"Spirochaetes","V","9","1",3
"Subdivision3","V","9","1",0
"Synergistia","V","9","1",0
"Thermomicrobia","V","9","1",1
"Thermoplasmata","V","9","1",0
"Thermotogae","V","9","1",0
"Unknown","V","9","1",41
"Acidobacteria_Gp1","V","9","2",18
"Acidobacteria_Gp10","V","9","2",0
"Acidobacteria_Gp14","V","9","2",0
"Acidobacteria_Gp16","V","9","2",0
"Acidobacteria_Gp17","V","9","2",0
"Acidobacteria_Gp18","V","9","2",0
"Acidobacteria_Gp21","V","9","2",0
"Acidobacteria_Gp22","V","9","2",0
"Acidobacteria_Gp3","V","9","2",0
"Acidobacteria_Gp4","V","9","2",0
"Acidobacteria_Gp5","V","9","2",0
"Acidobacteria_Gp6","V","9","2",0
"Acidobacteria_Gp7","V","9","2",0
"Acidobacteria_Gp9","V","9","2",0
"Actinobacteria","V","9","2",870
"Alphaproteobacteria","V","9","2",122
"Anaerolineae","V","9","2",0
"Bacilli","V","9","2",44
"Bacteroidia","V","9","2",56
"Betaproteobacteria","V","9","2",271
"Caldilineae","V","9","2",0
"Chlamydiae","V","9","2",0
"Chloroflexi","V","9","2",0
"Chrysiogenetes","V","9","2",0
"Clostridia","V","9","2",143
"Cyanobacteria","V","9","2",0
"Dehalococcoidetes","V","9","2",0
"Deinococci","V","9","2",61
"Deltaproteobacteria","V","9","2",0
"Epsilonproteobacteria","V","9","2",0
"Erysipelotrichi","V","9","2",40
"Fibrobacteria","V","9","2",1
"Flavobacteria","V","9","2",1178
"Fusobacteria","V","9","2",0
"Gammaproteobacteria","V","9","2",2668
"Gemmatimonadetes","V","9","2",0
"Holophagae","V","9","2",0
"Lentisphaeria","V","9","2",0
"Methanobacteria","V","9","2",0
"Methanomicrobia","V","9","2",0
"Mollicutes","V","9","2",3
"Nitrospira","V","9","2",0
"Opitutae","V","9","2",6
"Planctomycetacia","V","9","2",14
"Sphingobacteria","V","9","2",1061
"Spirochaetes","V","9","2",0
"Subdivision3","V","9","2",0
"Synergistia","V","9","2",0
"Thermomicrobia","V","9","2",2
"Thermoplasmata","V","9","2",0
"Thermotogae","V","9","2",0
"Unknown","V","9","2",954
"Acidobacteria_Gp1","V","9","3",0
"Acidobacteria_Gp10","V","9","3",0
"Acidobacteria_Gp14","V","9","3",0
"Acidobacteria_Gp16","V","9","3",0
"Acidobacteria_Gp17","V","9","3",0
"Acidobacteria_Gp18","V","9","3",0
"Acidobacteria_Gp21","V","9","3",0
"Acidobacteria_Gp22","V","9","3",0
"Acidobacteria_Gp3","V","9","3",0
"Acidobacteria_Gp4","V","9","3",0
"Acidobacteria_Gp5","V","9","3",0
"Acidobacteria_Gp6","V","9","3",0
"Acidobacteria_Gp7","V","9","3",0
"Acidobacteria_Gp9","V","9","3",0
"Actinobacteria","V","9","3",6
"Alphaproteobacteria","V","9","3",1
"Anaerolineae","V","9","3",0
"Bacilli","V","9","3",9
"Bacteroidia","V","9","3",2
"Betaproteobacteria","V","9","3",0
"Caldilineae","V","9","3",0
"Chlamydiae","V","9","3",0
"Chloroflexi","V","9","3",0
"Chrysiogenetes","V","9","3",0
"Clostridia","V","9","3",18
"Cyanobacteria","V","9","3",0
"Dehalococcoidetes","V","9","3",0
"Deinococci","V","9","3",2
"Deltaproteobacteria","V","9","3",0
"Epsilonproteobacteria","V","9","3",0
"Erysipelotrichi","V","9","3",1
"Fibrobacteria","V","9","3",0
"Flavobacteria","V","9","3",5
"Fusobacteria","V","9","3",0
"Gammaproteobacteria","V","9","3",10
"Gemmatimonadetes","V","9","3",0
"Holophagae","V","9","3",0
"Lentisphaeria","V","9","3",0
"Methanobacteria","V","9","3",0
"Methanomicrobia","V","9","3",0
"Mollicutes","V","9","3",1
"Nitrospira","V","9","3",0
"Opitutae","V","9","3",0
"Planctomycetacia","V","9","3",0
"Sphingobacteria","V","9","3",3
"Spirochaetes","V","9","3",0
"Subdivision3","V","9","3",0
"Synergistia","V","9","3",0
"Thermomicrobia","V","9","3",0
"Thermoplasmata","V","9","3",0
"Thermotogae","V","9","3",0
"Unknown","V","9","3",2
"Acidobacteria_Gp1","V","9","4",38
"Acidobacteria_Gp10","V","9","4",0
"Acidobacteria_Gp14","V","9","4",17
"Acidobacteria_Gp16","V","9","4",0
"Acidobacteria_Gp17","V","9","4",0
"Acidobacteria_Gp18","V","9","4",0
"Acidobacteria_Gp21","V","9","4",0
"Acidobacteria_Gp22","V","9","4",0
"Acidobacteria_Gp3","V","9","4",19
"Acidobacteria_Gp4","V","9","4",0
"Acidobacteria_Gp5","V","9","4",0
"Acidobacteria_Gp6","V","9","4",5
"Acidobacteria_Gp7","V","9","4",0
"Acidobacteria_Gp9","V","9","4",0
"Actinobacteria","V","9","4",273
"Alphaproteobacteria","V","9","4",411
"Anaerolineae","V","9","4",0
"Bacilli","V","9","4",82
"Bacteroidia","V","9","4",7
"Betaproteobacteria","V","9","4",108
"Caldilineae","V","9","4",6
"Chlamydiae","V","9","4",0
"Chloroflexi","V","9","4",0
"Chrysiogenetes","V","9","4",0
"Clostridia","V","9","4",3051
"Cyanobacteria","V","9","4",1
"Dehalococcoidetes","V","9","4",0
"Deinococci","V","9","4",88
"Deltaproteobacteria","V","9","4",11
"Epsilonproteobacteria","V","9","4",0
"Erysipelotrichi","V","9","4",43
"Fibrobacteria","V","9","4",0
"Flavobacteria","V","9","4",56
"Fusobacteria","V","9","4",0
"Gammaproteobacteria","V","9","4",559
"Gemmatimonadetes","V","9","4",38
"Holophagae","V","9","4",0
"Lentisphaeria","V","9","4",0
"Methanobacteria","V","9","4",0
"Methanomicrobia","V","9","4",0
"Mollicutes","V","9","4",3
"Nitrospira","V","9","4",0
"Opitutae","V","9","4",3
"Planctomycetacia","V","9","4",95
"Sphingobacteria","V","9","4",146
"Spirochaetes","V","9","4",18
"Subdivision3","V","9","4",0
"Synergistia","V","9","4",0
"Thermomicrobia","V","9","4",35
"Thermoplasmata","V","9","4",0
"Thermotogae","V","9","4",0
"Unknown","V","9","4",303
